clip_id,dataset,split,video_id,clip_index,start_frame,end_frame,clip_len,clip_label,anomaly_frame_count,anomaly_overlap,acceleration_max,acceleration_mean,acceleration_median,acceleration_min,acceleration_std,candidate_track_count,candidate_track_fraction,crowd_mean_direction_deg,crowd_mean_speed_px_s,curvature_max,curvature_mean,curvature_median,curvature_min,curvature_std,direction_hist_00,direction_hist_01,direction_hist_02,direction_hist_03,direction_hist_04,direction_hist_05,direction_hist_06,direction_hist_07,direction_hist_08,direction_hist_09,direction_hist_10,direction_hist_11,flow_deviation_max,flow_deviation_mean,flow_deviation_median,flow_deviation_min,flow_deviation_std,gt_overlap_track_count,gt_overlap_track_fraction,max_velocity_max,max_velocity_mean,max_velocity_median,max_velocity_min,max_velocity_std,moving_panel_fraction,no_motion_indicator,object_bridge,object_car,object_cyclist,object_dog,object_house,object_person,object_skyscraper,object_tree,object_unknown_motion,speed_ray_00,speed_ray_01,speed_ray_02,speed_ray_03,speed_ray_04,speed_ray_05,speed_ray_06,speed_ray_07,speed_ray_08,speed_ray_09,speed_ray_10,speed_ray_11,speed_ray_norm_00,speed_ray_norm_01,speed_ray_norm_02,speed_ray_norm_03,speed_ray_norm_04,speed_ray_norm_05,speed_ray_norm_06,speed_ray_norm_07,speed_ray_norm_08,speed_ray_norm_09,speed_ray_norm_10,speed_ray_norm_11,stationary_max,stationary_mean,stationary_median,stationary_min,stationary_panel_fraction,stationary_std,track_count,track_length_max,track_length_mean,track_length_median,track_length_min,track_length_std,velocity_max,velocity_mean,velocity_median,velocity_min,velocity_ratio_max,velocity_ratio_mean,velocity_ratio_median,velocity_ratio_min,velocity_ratio_std,velocity_std
avenue_training_03_clip_000059,avenue,training,03,59,945,976,32,0,0,0.0,15480.35527,5522.36339,4565.93305,369.167057,4186.371642,0,0.0,9.123637,221.098556,74.690862,44.604476,41.060916,8.130102,18.841582,0.095238,0.15873,0.0,0.039683,0.0,0.02381,0.0,0.0,0.02381,0.047619,0.0,0.611111,154.858617,48.444363,30.942764,0.917943,44.14564,0,0.0,1294.700738,582.018915,512.359814,55.901699,352.800607,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,226.289403,198.207815,0.0,456.305297,0.0,257.153172,0.0,0.0,118.97293,309.854513,0.0,175.562005,0.495917,0.434375,0.0,1.0,0.0,0.563555,0.0,0.0,0.260731,0.679051,0.0,0.384747,0.0,0.0,0.0,0.0,0.0,0.0,14,29.0,9.0,6.0,3.0,7.396911,456.305297,221.098556,215.696905,47.715085,2.063809,1.0,0.975569,0.215809,0.469269,103.75467
avenue_training_03_clip_000060,avenue,training,03,60,961,992,32,0,0,0.0,26538.318832,6121.947192,3986.163609,40.563322,6358.905746,0,0.0,5.011145,217.149194,154.880584,69.095232,61.234101,3.066486,35.470139,0.222857,0.285714,0.051429,0.0,0.0,0.0,0.0,0.0,0.022857,0.0,0.074286,0.342857,118.484241,31.345713,23.684936,4.206329,28.906608,0,0.0,1331.000563,617.801442,607.922949,27.95085,413.062997,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,133.699451,208.709367,101.689759,0.0,0.0,0.0,0.0,0.0,419.241256,0.0,339.600278,242.731807,0.318908,0.497826,0.242557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.810035,0.578979,0.0,0.0,0.0,0.0,0.0,0.0,19,30.0,9.210526,5.0,3.0,7.592094,567.311498,217.149194,195.714724,23.350425,2.612542,1.0,0.901291,0.107532,0.642966,139.619502
avenue_training_03_clip_000061,avenue,training,03,61,977,1008,32,0,0,0.0,30630.895702,6212.11686,5086.19355,287.144116,6536.931218,0,0.0,16.077831,211.874187,178.210089,75.448537,79.099295,1.080924,40.081264,0.216867,0.090361,0.024096,0.03012,0.018072,0.0,0.0,0.0,0.0,0.018072,0.114458,0.487952,125.878416,38.327308,23.810695,2.795305,31.673848,0,0.0,1325.235828,579.960361,590.021186,41.926275,370.402075,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,123.459522,242.096783,508.411943,136.036713,132.816325,0.0,0.0,0.0,0.0,480.770974,273.865949,166.618878,0.242834,0.476182,1.0,0.267572,0.261238,0.0,0.0,0.0,0.0,0.945633,0.538669,0.327724,0.0,0.0,0.0,0.0,0.0,0.0,19,31.0,8.736842,5.0,3.0,7.559185,508.411943,211.874187,203.522032,33.463137,2.399594,1.0,0.96058,0.157939,0.585779,124.11139
avenue_training_03_clip_000062,avenue,training,03,62,993,1024,32,0,0,0.0,30699.364489,6531.575154,5479.928912,0.0,7106.123568,0,0.0,9.073804,250.899738,102.097543,59.817783,56.763307,16.65911,21.958533,0.267081,0.093168,0.037267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10559,0.496894,77.858365,30.594627,30.510424,5.123331,18.57237,0,0.0,1334.693317,620.430358,554.568957,76.034532,434.385283,0.995536,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,238.772926,395.918116,207.549432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.168158,176.61067,0.603087,1.0,0.524223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763209,0.446079,0.071429,0.004464,0.0,0.0,0.004464,0.01729,16,29.0,10.0625,6.0,3.0,8.692445,720.706027,250.899738,196.580173,55.694935,2.872486,1.0,0.783501,0.221981,0.707489,177.508931
avenue_training_03_clip_000063,avenue,training,03,63,1009,1040,32,0,0,0.0,15710.515046,7840.532251,7908.81272,3218.046072,3453.351184,0,0.0,-3.962171,313.725836,168.644917,83.728503,79.146158,41.702992,30.909732,0.286996,0.076233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040359,0.071749,0.524664,69.430203,26.316448,17.222531,1.066859,22.612904,0,0.0,1290.59095,859.145541,893.709422,430.479384,287.340808,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,229.093925,362.468058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.338784,144.54304,364.10215,0.629202,0.995512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942974,0.396985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,31.0,13.9375,11.5,3.0,10.298475,653.14757,313.725836,285.447752,144.54304,2.081906,1.0,0.909863,0.46073,0.426644,133.849071
avenue_training_03_clip_000064,avenue,training,03,64,1025,1056,32,0,0,0.0,16385.336086,6306.171477,5589.828323,267.618383,5237.171988,0,0.0,15.576078,272.660283,132.90311,69.869487,66.661364,29.697253,28.360274,0.449438,0.11236,0.022472,0.0,0.016854,0.016854,0.016854,0.0,0.033708,0.0,0.0,0.331461,167.421112,51.992298,31.964195,6.937531,50.085263,0,0.0,1369.420498,641.294847,606.915845,63.737744,433.267762,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,368.158768,215.458441,505.938183,0.0,82.243191,133.962382,58.385376,0.0,75.835301,0.0,0.0,312.870301,0.727675,0.425859,1.0,0.0,0.162556,0.26478,0.1154,0.0,0.14989,0.0,0.0,0.618396,0.0,0.0,0.0,0.0,0.0,0.0,18,26.0,9.888889,7.5,3.0,7.48249,932.478202,272.660283,233.713753,58.385376,3.419927,1.0,0.857161,0.214132,0.752632,205.212888
avenue_training_03_clip_000065,avenue,training,03,65,1041,1072,32,0,0,0.0,19746.512466,8851.330108,9343.587063,310.352309,4701.204139,0,0.0,11.096225,365.612194,149.519445,80.219007,81.108358,13.465208,30.235605,0.19209,0.169492,0.090395,0.033898,0.056497,0.0,0.0,0.0,0.0,0.084746,0.096045,0.276836,123.933398,48.451284,35.835974,4.471038,36.420251,0,0.0,1312.440475,947.642074,1102.553854,113.192314,367.062552,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,383.044614,238.455735,263.867318,533.565968,426.98586,0.0,0.0,0.0,0.0,424.520014,472.917433,287.35954,0.717896,0.44691,0.494536,1.0,0.800249,0.0,0.0,0.0,0.0,0.795628,0.886334,0.538564,0.0,0.0,0.0,0.0,0.0,0.0,21,30.0,8.428571,6.0,3.0,5.89246,701.513613,365.612194,365.332818,106.985268,1.918737,1.0,0.999236,0.29262,0.414733,151.631614
avenue_training_03_clip_000066,avenue,training,03,66,1057,1088,32,0,0,0.0,26391.01518,11460.732185,10561.136159,1318.489931,6548.919671,0,0.0,1.380898,329.660064,176.268603,82.575715,76.141551,25.592762,32.997281,0.365639,0.317181,0.039648,0.0,0.0,0.0,0.013216,0.0,0.0,0.013216,0.0837,0.167401,154.548274,35.205002,26.523181,0.107288,37.97517,0,0.0,1369.534592,962.390132,1023.536715,209.538183,324.987412,0.997475,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,358.128819,333.84042,150.788234,0.0,0.0,0.0,285.44544,0.0,0.0,588.872153,236.995023,284.601763,0.608161,0.566915,0.256063,0.0,0.0,0.0,0.484732,0.0,0.0,1.0,0.402456,0.4833,0.045455,0.002525,0.0,0.0,0.002525,0.010412,18,30.0,12.611111,11.0,3.0,8.42047,588.872153,329.660064,308.712309,97.637618,1.786301,1.0,0.936457,0.296177,0.397689,131.102071
avenue_training_03_clip_000067,avenue,training,03,67,1073,1104,32,0,0,0.0,16412.028217,6601.378203,6085.928945,1215.931403,3805.183866,0,0.0,32.912098,226.957754,116.565051,68.504366,72.014483,22.317532,27.186202,0.367742,0.348387,0.103226,0.090323,0.0,0.0,0.0,0.0,0.0,0.025806,0.0,0.064516,102.54206,35.553133,20.515349,0.925786,29.38746,0,0.0,1149.048519,733.599358,727.688979,151.038075,360.50269,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,213.348939,232.546609,307.056271,218.396522,0.0,0.0,0.0,0.0,0.0,145.712157,0.0,212.083183,0.69482,0.757342,1.0,0.711259,0.0,0.0,0.0,0.0,0.0,0.474545,0.0,0.690698,0.0,0.0,0.0,0.0,0.0,0.0,15,31.0,10.333333,8.0,3.0,7.560129,394.235384,226.957754,219.877159,103.469887,1.737043,1.0,0.968802,0.455899,0.353357,80.197194
avenue_training_03_clip_000068,avenue,training,03,68,1089,1120,32,0,0,0.0,24794.998224,6767.976686,4806.356972,330.28292,6769.787888,0,0.0,32.275826,268.884002,174.093859,85.281618,76.54348,23.562947,41.057601,0.125984,0.425197,0.062992,0.0,0.0,0.023622,0.0,0.0,0.0,0.0,0.0,0.362205,121.576132,33.537627,33.818936,0.024278,32.419109,0,0.0,1346.291202,641.875729,711.658423,63.737744,408.872895,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,238.445999,133.522202,135.21259,0.0,0.0,324.864308,0.0,0.0,0.0,0.0,0.0,464.695934,0.513123,0.287332,0.29097,0.0,0.0,0.69909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,31.0,10.583333,6.5,3.0,9.595644,850.391237,268.884002,225.904516,43.696795,3.16267,1.0,0.840156,0.162512,0.813533,218.746039
avenue_training_03_clip_000069,avenue,training,03,69,1105,1136,32,0,0,0.0,9608.861047,4538.932912,4764.856633,325.431645,3334.567065,0,0.0,21.691872,195.21372,118.460692,72.931081,75.05639,9.462322,33.922542,0.470085,0.230769,0.0,0.0,0.0,0.025641,0.0,0.0,0.0,0.059829,0.042735,0.17094,153.576967,37.345398,22.555207,1.396566,42.848967,0,0.0,1326.473238,573.629445,486.834224,38.017266,455.791767,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,198.9745,179.894964,0.0,0.0,0.0,31.508633,0.0,0.0,0.0,201.434361,367.517759,212.800267,0.541401,0.489486,0.0,0.0,0.0,0.085734,0.0,0.0,0.0,0.548094,1.0,0.57902,0.0,0.0,0.0,0.0,0.0,0.0,12,29.0,9.75,7.5,3.0,7.037104,367.517759,195.21372,213.31305,31.508633,1.882643,1.0,1.092715,0.161406,0.615493,120.152783
avenue_training_03_clip_000070,avenue,training,03,70,1121,1152,32,0,0,0.0,14361.576185,4280.747132,3629.024168,280.478265,4249.977756,0,0.0,9.220344,187.112098,154.18139,51.890225,50.128235,10.514975,35.100676,0.339744,0.083333,0.192308,0.0,0.0,0.0,0.0,0.038462,0.025641,0.0,0.0,0.320513,132.741319,45.260166,31.908841,1.62428,37.467128,0,0.0,1214.624428,494.208322,413.009954,65.251916,409.95929,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,120.725712,424.653042,147.531718,0.0,0.0,0.0,0.0,221.616566,213.829575,0.0,0.0,151.347466,0.284293,1.0,0.347417,0.0,0.0,0.0,0.0,0.521877,0.503539,0.0,0.0,0.356403,0.0,0.0,0.0,0.0,0.0,0.0,16,31.0,9.75,6.0,3.0,7.420411,718.160412,187.112098,146.720666,43.320504,3.838129,1.0,0.784133,0.231522,0.854873,159.957137
avenue_training_03_clip_000071,avenue,training,03,71,1137,1168,32,0,0,0.0,8867.592326,4034.760097,4390.332553,164.756297,2869.628237,0,0.0,-12.008333,196.892207,98.471724,54.352255,60.062634,12.780501,28.349641,0.141509,0.179245,0.084906,0.0,0.0,0.0,0.0,0.0,0.066038,0.075472,0.103774,0.349057,102.355463,46.94485,48.332308,5.165186,31.731278,0,0.0,1324.351256,499.011834,419.262746,67.31456,419.347405,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,135.004546,241.601682,81.375895,0.0,0.0,0.0,0.0,0.0,173.187173,199.053392,182.480563,368.838596,0.366026,0.655034,0.220627,0.0,0.0,0.0,0.0,0.0,0.469547,0.539676,0.494744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,30.0,9.636364,7.0,3.0,7.807604,507.369389,196.892207,182.480563,49.527601,2.576889,1.0,0.926804,0.251547,0.623771,122.815613
avenue_training_03_clip_000072,avenue,training,03,72,1153,1184,32,0,0,0.0,13156.02873,4782.155494,1350.90077,104.328292,4735.113213,0,0.0,15.413893,245.24487,89.693886,51.1053,49.930256,12.581435,27.744793,0.274725,0.197802,0.032967,0.098901,0.0,0.043956,0.0,0.032967,0.0,0.054945,0.098901,0.164835,163.696419,61.199016,51.625607,5.884364,50.511155,0,0.0,1352.832676,581.193273,222.494695,39.528471,534.019983,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,211.268653,359.228097,107.931918,90.830265,0.0,90.859369,0.0,37.441905,0.0,812.418558,414.006262,198.208053,0.260049,0.442171,0.132853,0.111802,0.0,0.111838,0.0,0.046087,0.0,1.0,0.509597,0.243973,0.0,0.0,0.0,0.0,0.0,0.0,12,18.0,7.583333,6.0,3.0,4.768968,812.418558,245.24487,125.730716,37.441905,3.312683,1.0,0.512674,0.152672,0.879564,215.708589
avenue_training_03_clip_000073,avenue,training,03,73,1169,1200,32,0,0,0.0,24826.845701,8095.10196,6730.676814,752.837304,6729.784638,0,0.0,34.141775,266.918812,139.009046,75.165503,69.170068,15.481878,32.132456,0.304348,0.26087,0.115942,0.0,0.021739,0.021739,0.0,0.0,0.0,0.0,0.057971,0.217391,123.358225,44.675353,29.708654,1.238208,36.351884,0,0.0,1113.131843,671.384528,672.976699,79.056942,342.151598,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,216.562235,318.642541,63.155086,0.0,545.814648,110.799513,0.0,0.0,0.0,0.0,187.665359,307.713113,0.396769,0.583793,0.115708,0.0,1.0,0.202998,0.0,0.0,0.0,0.0,0.343826,0.563769,0.0,0.0,0.0,0.0,0.0,0.0,14,31.0,9.857143,7.0,3.0,8.02547,577.008614,266.918812,237.937862,58.98128,2.161738,1.0,0.891424,0.220971,0.599508,160.019959
avenue_training_03_clip_000074,avenue,training,03,74,1185,1216,32,0,0,0.0,11083.258071,4833.729182,5025.696669,258.511923,2919.866942,0,0.0,32.608204,225.696176,128.118219,65.576176,68.881895,8.89309,34.244652,0.328571,0.028571,0.064286,0.121429,0.0,0.035714,0.0,0.0,0.0,0.0,0.1,0.321429,134.159618,40.385535,41.246969,1.136069,32.912105,0,0.0,1214.817373,654.12766,641.393808,75.0,385.445064,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,187.036406,275.59847,151.951869,194.729775,0.0,83.343828,0.0,0.0,0.0,0.0,380.573558,328.805023,0.491459,0.724166,0.399271,0.511674,0.0,0.218995,0.0,0.0,0.0,0.0,1.0,0.863972,0.0,0.0,0.0,0.0,0.0,0.0,14,31.0,10.0,6.0,4.0,7.606388,471.791366,225.696176,218.487794,50.0,2.090383,1.0,0.968061,0.221537,0.528822,119.353171
avenue_training_03_clip_000075,avenue,training,03,75,1201,1232,32,0,0,0.0,14714.7827,6955.31575,7703.66085,1289.31907,4704.201909,0,0.0,35.352949,237.214026,125.753887,65.882034,70.057418,12.87891,31.116892,0.038462,0.567308,0.028846,0.067308,0.0,0.0,0.0,0.0,0.0,0.028846,0.0,0.269231,107.476005,45.85036,41.321376,2.897551,33.676418,0,0.0,1289.682616,631.305513,499.667155,125.623445,416.623705,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,204.397466,151.258813,412.515766,299.427621,0.0,0.0,0.0,0.0,0.0,289.965431,0.0,206.314958,0.49549,0.366674,1.0,0.725857,0.0,0.0,0.0,0.0,0.0,0.70292,0.0,0.500138,0.0,0.0,0.0,0.0,0.0,0.0,10,24.0,10.4,5.5,3.0,8.101852,509.527015,237.214026,215.982968,89.328227,2.147963,1.0,0.910498,0.376572,0.549665,130.388314
avenue_training_03_clip_000076,avenue,training,03,76,1217,1248,32,0,0,0.0,19476.731571,5897.6171,5019.058448,643.743323,5565.471781,0,0.0,34.69092,243.490835,116.071477,67.241516,63.706255,28.455835,26.17256,0.289157,0.228916,0.0,0.060241,0.036145,0.0,0.0,0.0,0.0,0.0,0.108434,0.277108,93.433297,35.824248,29.434147,2.188821,31.745971,0,0.0,990.344006,511.993075,495.014204,115.244306,287.81906,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,262.07386,221.592692,0.0,64.774756,450.971583,0.0,0.0,0.0,0.0,0.0,273.555843,216.504656,0.581132,0.491367,0.0,0.143634,1.0,0.0,0.0,0.0,0.0,0.0,0.606592,0.480085,0.0,0.0,0.0,0.0,0.0,0.0,11,23.0,7.545455,6.0,3.0,5.399725,458.545717,243.490835,216.504656,64.774756,1.883216,1.0,0.88917,0.266025,0.54995,133.907823
avenue_training_03_clip_000077,avenue,training,03,77,1233,1264,32,0,0,0.0,12883.80276,4522.538902,3560.581039,438.476324,3775.52337,0,0.0,8.431767,199.183345,131.298136,70.8195,66.689342,31.051364,31.358096,0.40566,0.283019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037736,0.273585,57.201744,29.936698,35.090401,6.574315,15.695127,0,0.0,1299.278646,528.769306,391.190052,80.039053,403.365056,0.995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,166.678021,152.363332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.923584,315.261935,0.528697,0.483291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282063,1.0,0.05,0.005,0.0,0.0,0.005,0.015,10,26.0,10.6,6.0,3.0,8.027453,538.762779,199.183345,177.432527,71.269526,2.704859,1.0,0.8908,0.357809,0.643905,128.255184
avenue_training_03_clip_000078,avenue,training,03,78,1249,1280,32,0,0,0.0,25944.925782,9525.177813,6475.04923,2050.551311,7255.421778,0,0.0,-14.990221,310.079827,177.878904,88.611078,78.135125,39.501261,36.685515,0.044118,0.117647,0.0,0.0,0.0,0.0,0.0,0.0,0.044118,0.058824,0.058824,0.676471,101.417426,33.927872,21.561054,1.545199,31.016726,0,0.0,1369.876819,649.059278,465.908052,213.600094,393.248224,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,146.328518,456.21347,0.0,0.0,0.0,0.0,0.0,0.0,224.448395,354.752614,213.316448,311.921035,0.320746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491981,0.777602,0.46758,0.683717,0.0,0.0,0.0,0.0,0.0,0.0,11,20.0,6.181818,4.0,3.0,4.914139,656.965528,310.079827,239.243941,134.641508,2.118698,1.0,0.771556,0.434216,0.538282,166.910293
avenue_training_03_clip_000079,avenue,training,03,79,1265,1296,32,0,0,0.0,17574.895075,6294.684716,6068.837739,1377.561581,4373.650495,0,0.0,18.472075,247.053101,106.65658,58.939774,64.260371,19.308666,25.579272,0.27619,0.0,0.047619,0.047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628571,92.597939,27.25321,23.580603,0.291774,25.71544,0,0.0,1041.183221,690.970852,782.723508,210.983148,313.817075,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,152.986078,0.0,462.208636,400.551968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.762434,0.330989,0.0,1.0,0.866604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497097,0.0,0.0,0.0,0.0,0.0,0.0,10,22.0,10.5,10.5,4.0,5.60803,462.208636,247.053101,219.662364,93.51013,1.870888,1.0,0.88913,0.378502,0.472154,116.647165
avenue_training_03_clip_000080,avenue,training,03,80,1281,1312,32,0,0,0.0,18843.175336,7450.462206,8860.40012,747.212238,5067.555912,0,0.0,19.431033,266.345922,125.528769,69.243547,70.16018,34.008755,25.827674,0.308725,0.38255,0.107383,0.0,0.020134,0.0,0.0,0.0,0.053691,0.0,0.087248,0.040268,122.687461,42.693262,31.582289,4.240473,37.022578,0,0.0,1313.987253,742.286794,848.724039,75.0,456.247851,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,217.84049,405.166593,226.424955,0.0,103.616785,0.0,0.0,0.0,89.67649,0.0,264.413665,288.269013,0.537657,1.0,0.558844,0.0,0.255739,0.0,0.0,0.0,0.221332,0.0,0.652605,0.711483,0.0,0.0,0.0,0.0,0.0,0.0,14,22.0,10.642857,8.5,3.0,5.874973,502.674936,266.345922,280.488214,60.034695,1.887301,1.0,1.053098,0.225401,0.524537,139.708383
avenue_training_03_clip_000081,avenue,training,03,81,1297,1328,32,0,0,0.0,15641.414559,7842.371103,9051.361521,554.05098,4526.612435,0,0.0,16.909951,234.607014,176.11209,84.915874,77.646979,25.201124,40.120515,0.446429,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116071,0.3125,60.489487,31.606189,27.425041,1.401858,20.104139,0,0.0,1350.057869,639.909381,582.152007,83.852549,386.143081,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,195.621787,151.545421,217.533239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.72168,357.598173,0.547044,0.423787,0.608318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,25.0,9.333333,6.5,3.0,7.374882,394.45155,234.607014,246.507687,66.127007,1.681329,1.0,1.050726,0.281863,0.453446,106.381568
avenue_training_03_clip_000082,avenue,training,03,82,1313,1344,32,0,0,0.0,24489.801639,6782.483024,6457.283204,32.662825,5623.277315,0,0.0,-0.035437,247.741395,137.642545,70.567938,75.63046,23.17793,32.210219,0.65625,0.04375,0.0,0.01875,0.0,0.0,0.0,0.0,0.025,0.0,0.09375,0.1625,118.520862,31.185272,19.516652,0.658119,35.361887,0,0.0,1272.362468,734.423287,787.103075,45.500687,439.767977,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,214.911714,389.929488,0.0,716.955806,0.0,0.0,0.0,0.0,167.795502,0.0,212.595738,181.694591,0.299756,0.543868,0.0,1.0,0.0,0.0,0.0,0.0,0.234039,0.0,0.296526,0.253425,0.0,0.0,0.0,0.0,0.0,0.0,15,31.0,10.666667,7.0,3.0,8.145892,716.955806,247.741395,231.192141,44.84743,2.893969,1.0,0.933199,0.181025,0.643117,159.326555
avenue_training_03_clip_000083,avenue,training,03,83,1329,1360,32,0,0,0.0,14878.448957,7553.710901,5535.231679,161.735734,4858.025178,0,0.0,37.887326,261.979024,152.569374,81.366855,81.708953,19.653824,33.938436,0.17341,0.410405,0.132948,0.0,0.0,0.017341,0.0,0.0,0.0,0.0,0.0,0.265896,118.249519,34.12331,32.590847,5.031202,31.219644,0,0.0,1372.953022,895.439093,919.3238,51.53882,401.081521,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,182.019521,218.770561,434.934051,0.0,0.0,48.304106,0.0,0.0,0.0,0.0,0.0,302.165098,0.418499,0.502997,1.0,0.0,0.0,0.111061,0.0,0.0,0.0,0.0,0.0,0.694738,0.0,0.0,0.0,0.0,0.0,0.0,11,30.0,15.727273,15.0,3.0,9.854311,592.975763,261.979024,239.101324,48.304106,2.263447,1.0,0.912674,0.184382,0.559942,146.693012
avenue_training_03_clip_000084,avenue,training,03,84,1345,1376,32,0,0,0.0,18355.629333,7297.967138,7535.421272,139.026441,4623.419145,0,0.0,5.499227,253.266985,132.629493,79.174069,80.74199,16.667034,32.488742,0.428571,0.34375,0.0,0.013393,0.0,0.0,0.0,0.0,0.017857,0.013393,0.0,0.183036,122.555979,34.858782,24.421522,1.320296,33.197068,0,0.0,1372.15615,841.205585,846.776978,91.001374,468.155453,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,328.41422,244.811867,0.0,309.911106,0.0,0.0,0.0,0.0,75.647375,199.118085,0.0,192.782348,1.0,0.745436,0.0,0.943659,0.0,0.0,0.0,0.0,0.230341,0.606302,0.0,0.58701,0.0,0.0,0.0,0.0,0.0,0.0,17,31.0,13.176471,10.0,3.0,10.176301,443.322295,253.266985,291.635529,75.647375,1.750415,1.0,1.151494,0.298686,0.401923,101.793782
avenue_training_03_clip_000085,avenue,training,03,85,1361,1392,32,0,0,0.0,24881.897135,7821.061658,5424.645057,299.609147,6750.996396,0,0.0,16.911208,283.699691,154.253404,80.817175,67.933061,27.066861,38.228773,0.380711,0.086294,0.233503,0.030457,0.0,0.0,0.0,0.0,0.0,0.040609,0.030457,0.19797,97.717982,35.986772,28.643327,0.618177,28.882232,0,0.0,1252.123197,812.809119,870.524267,106.066017,345.864982,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,375.033015,230.300921,309.465877,77.983713,0.0,0.0,0.0,0.0,0.0,137.40315,195.864095,217.67388,1.0,0.614082,0.82517,0.207938,0.0,0.0,0.0,0.0,0.0,0.366376,0.522258,0.580413,0.0,0.0,0.0,0.0,0.0,0.0,15,31.0,13.133333,8.0,3.0,9.912058,634.96895,283.699691,225.178978,77.983713,2.238173,1.0,0.793723,0.274881,0.599974,170.21241
avenue_training_03_clip_000086,avenue,training,03,86,1377,1408,32,0,0,0.0,18398.574752,7245.884997,6419.456905,0.0,5321.612546,0,0.0,-0.822489,297.579789,86.075682,55.170266,57.465653,10.988651,23.051946,0.505051,0.141414,0.146465,0.030303,0.0,0.0,0.015152,0.035354,0.030303,0.0,0.0,0.09596,167.972592,57.998771,58.334485,1.078014,49.441068,0,0.0,1358.307771,843.119089,1024.008186,72.886899,452.081924,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,293.549337,252.852379,335.103762,560.489956,0.0,0.0,128.063638,151.079848,531.607541,0.0,0.0,186.002594,0.523737,0.451127,0.597876,1.0,0.0,0.0,0.228485,0.26955,0.948469,0.0,0.0,0.331857,0.0,0.0,0.0,0.0,0.0,0.0,18,29.0,11.0,5.5,3.0,9.46338,560.489956,297.579789,249.167588,69.813357,1.883495,1.0,0.837314,0.234604,0.538921,160.37207
