clip_id,dataset,split,video_id,clip_index,start_frame,end_frame,clip_len,clip_label,anomaly_frame_count,anomaly_overlap,acceleration_max,acceleration_mean,acceleration_median,acceleration_min,acceleration_std,candidate_track_count,candidate_track_fraction,crowd_mean_direction_deg,crowd_mean_speed_px_s,curvature_max,curvature_mean,curvature_median,curvature_min,curvature_std,direction_hist_00,direction_hist_01,direction_hist_02,direction_hist_03,direction_hist_04,direction_hist_05,direction_hist_06,direction_hist_07,direction_hist_08,direction_hist_09,direction_hist_10,direction_hist_11,flow_deviation_max,flow_deviation_mean,flow_deviation_median,flow_deviation_min,flow_deviation_std,gt_overlap_track_count,gt_overlap_track_fraction,max_velocity_max,max_velocity_mean,max_velocity_median,max_velocity_min,max_velocity_std,moving_panel_fraction,no_motion_indicator,object_bridge,object_car,object_cyclist,object_dog,object_house,object_person,object_skyscraper,object_tree,object_unknown_motion,speed_ray_00,speed_ray_01,speed_ray_02,speed_ray_03,speed_ray_04,speed_ray_05,speed_ray_06,speed_ray_07,speed_ray_08,speed_ray_09,speed_ray_10,speed_ray_11,speed_ray_norm_00,speed_ray_norm_01,speed_ray_norm_02,speed_ray_norm_03,speed_ray_norm_04,speed_ray_norm_05,speed_ray_norm_06,speed_ray_norm_07,speed_ray_norm_08,speed_ray_norm_09,speed_ray_norm_10,speed_ray_norm_11,stationary_max,stationary_mean,stationary_median,stationary_min,stationary_panel_fraction,stationary_std,track_count,track_length_max,track_length_mean,track_length_median,track_length_min,track_length_std,velocity_max,velocity_mean,velocity_median,velocity_min,velocity_ratio_max,velocity_ratio_mean,velocity_ratio_median,velocity_ratio_min,velocity_ratio_std,velocity_std
avenue_training_10_clip_000005,avenue,training,10,5,81,112,32,0,0,0.0,25163.46102,7678.959282,7301.687826,178.803857,6769.970255,0,0.0,1.07377,269.193343,145.25682,66.925968,68.850767,7.696052,35.987915,0.229665,0.090909,0.143541,0.0,0.019139,0.0,0.0,0.0,0.0,0.028708,0.23445,0.253589,146.95269,38.41079,30.043625,3.895881,33.451455,0,0.0,1363.015957,637.117554,563.959647,79.056942,412.742079,0.995536,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,335.968407,255.190814,208.669521,0.0,193.232127,0.0,0.0,0.0,0.0,291.221064,222.280295,286.546091,1.0,0.759568,0.621099,0.0,0.57515,0.0,0.0,0.0,0.0,0.866811,0.661611,0.852896,0.125,0.004464,0.0,0.0,0.004464,0.023197,28,28.0,7.464286,5.0,3.0,6.411386,613.546839,269.193343,255.171341,48.367306,2.279205,1.0,0.947911,0.179675,0.551641,148.498215
avenue_training_10_clip_000006,avenue,training,10,6,97,128,32,0,0,0.0,24499.576313,6771.127132,4598.152168,963.363291,6902.773059,0,0.0,8.983477,248.734599,175.838119,75.356098,67.479434,12.311782,37.502435,0.274112,0.111675,0.015228,0.0,0.015228,0.0,0.0,0.0,0.0,0.0,0.045685,0.538071,130.747684,31.741901,22.198674,4.572739,28.228154,0,0.0,1274.754878,638.205315,626.155182,76.034532,365.047191,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,237.270799,249.468067,409.98654,0.0,56.767266,0.0,0.0,0.0,0.0,0.0,311.050407,245.779005,0.578728,0.608479,1.0,0.0,0.138461,0.0,0.0,0.0,0.0,0.0,0.758684,0.599481,0.0,0.0,0.0,0.0,0.0,0.0,21,24.0,9.380952,6.0,3.0,6.600694,495.38987,248.734599,234.015912,56.767266,1.99164,1.0,0.940826,0.228224,0.445111,110.71441
avenue_training_10_clip_000007,avenue,training,10,7,113,144,32,0,0,0.0,27203.296076,6318.284941,4749.888706,38.470508,6266.8952,0,0.0,-6.661557,228.249832,110.076967,53.149101,47.994393,6.798447,29.063457,0.373786,0.087379,0.0,0.0,0.0,0.0,0.014563,0.0,0.0,0.029126,0.053398,0.441748,149.050276,29.112579,19.813964,0.151522,30.964142,0,0.0,1323.111862,603.548816,485.412196,51.53882,430.530932,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,251.36332,262.089894,0.0,0.0,0.0,0.0,179.744635,0.0,0.0,135.493193,156.163455,220.129844,0.959073,1.0,0.0,0.0,0.0,0.0,0.685813,0.0,0.0,0.516972,0.595839,0.839902,0.0,0.0,0.0,0.0,0.0,0.0,23,29.0,8.956522,6.0,3.0,7.445327,569.065922,228.249832,215.276594,50.76941,2.493171,1.0,0.943162,0.222429,0.529504,120.859135
avenue_training_10_clip_000008,avenue,training,10,8,129,160,32,0,0,0.0,17344.516634,6466.52921,4894.381023,456.472523,4635.583061,0,0.0,-9.116995,243.147925,155.006695,62.075702,64.440035,3.562508,31.311599,0.430769,0.030769,0.0,0.0,0.0,0.0,0.0,0.0,0.020513,0.0,0.153846,0.364103,88.150141,21.581746,13.936982,2.301868,19.666458,0,0.0,1288.470508,662.857651,664.384113,95.197164,396.112863,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,230.315104,118.197123,0.0,0.0,0.0,0.0,0.0,0.0,83.024563,0.0,312.041056,272.787301,0.738092,0.378787,0.0,0.0,0.0,0.0,0.0,0.0,0.266069,0.0,1.0,0.874203,0.0,0.0,0.0,0.0,0.0,0.0,23,31.0,8.478261,6.0,3.0,6.983643,483.183084,243.147925,217.209928,70.153346,1.987198,1.0,0.893324,0.288521,0.493222,119.925954
avenue_training_10_clip_000009,avenue,training,10,9,145,176,32,0,0,0.0,31193.045159,7086.817615,4901.996625,258.042839,7794.124147,0,0.0,7.245481,266.155105,174.029304,65.746265,69.634669,3.814075,34.490954,0.371728,0.104712,0.0,0.0,0.015707,0.0,0.0,0.0,0.031414,0.015707,0.041885,0.418848,136.603157,33.182289,20.207712,0.285217,36.466164,0,0.0,1372.953022,639.105138,590.466257,76.034532,429.67212,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,271.669185,236.585364,0.0,0.0,584.26208,0.0,0.0,0.0,80.124283,719.467519,202.569159,168.763998,0.377598,0.328834,0.0,0.0,0.812076,0.0,0.0,0.0,0.111366,1.0,0.281554,0.234568,0.0,0.0,0.0,0.0,0.0,0.0,22,29.0,8.681818,5.0,3.0,7.515961,719.467519,266.155105,230.211194,62.169319,2.703189,1.0,0.864952,0.233583,0.637979,169.801264
avenue_training_10_clip_000010,avenue,training,10,10,161,192,32,0,0,0.0,24374.569637,9151.105395,8285.809842,75.560247,6806.485352,0,0.0,1.62961,263.367762,119.449232,62.946584,64.002426,6.911227,28.359631,0.394161,0.076642,0.0,0.0,0.018248,0.0,0.0,0.0,0.0,0.018248,0.091241,0.40146,122.538489,26.388597,18.324165,6.764236,25.000407,0,0.0,1313.987253,796.908483,838.525492,79.056942,399.41327,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,213.845037,148.913388,0.0,0.0,203.103739,0.0,0.0,0.0,0.0,431.032806,254.263824,322.911918,0.496122,0.34548,0.0,0.0,0.471203,0.0,0.0,0.0,0.0,1.0,0.589894,0.749159,0.0,0.0,0.0,0.0,0.0,0.0,23,31.0,11.913043,8.0,3.0,9.431276,481.811278,263.367762,241.629154,73.722366,1.829424,1.0,0.917459,0.279922,0.425936,112.177758
avenue_training_10_clip_000011,avenue,training,10,11,177,208,32,0,0,0.0,31269.841293,7258.003898,4762.601657,801.229108,7943.29354,0,0.0,9.703096,233.329166,135.0,66.779336,66.105082,18.513328,30.215653,0.412186,0.043011,0.0,0.0,0.021505,0.0,0.0,0.0,0.0,0.014337,0.017921,0.491039,132.831148,30.840591,20.201642,2.334575,33.43224,0,0.0,1340.300806,709.489063,723.422158,142.521928,434.279043,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,187.453252,169.701644,0.0,0.0,356.958611,0.0,0.0,0.0,0.0,506.438371,166.026037,244.976377,0.37014,0.335088,0.0,0.0,0.704841,0.0,0.0,0.0,0.0,1.0,0.327831,0.483724,0.0,0.0,0.0,0.0,0.0,0.0,24,31.0,11.625,7.0,3.0,9.415468,596.730981,233.329166,191.032041,85.714312,2.557464,1.0,0.818723,0.367354,0.560736,130.835974
avenue_training_10_clip_000012,avenue,training,10,12,193,224,32,0,0,0.0,31116.240406,7131.594331,4153.194843,378.469547,7995.474833,0,0.0,-10.690272,243.697092,146.309932,62.142218,55.392515,2.935673,35.69254,0.341969,0.031088,0.0,0.0,0.0,0.0,0.0,0.0,0.015544,0.025907,0.093264,0.492228,97.228554,27.824609,27.535306,3.257891,21.778322,0,0.0,1311.964176,672.650713,568.165909,83.852549,456.396173,0.988095,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,193.163795,413.882193,0.0,0.0,0.0,0.0,0.0,0.0,85.1961,56.382538,250.269875,323.722588,0.466712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205846,0.136228,0.604689,0.782161,0.25,0.011905,0.0,0.0,0.011905,0.05324,21,31.0,9.190476,6.0,3.0,7.632132,689.639368,243.697092,222.220547,56.382538,2.829904,1.0,0.911872,0.231363,0.628808,153.238652
avenue_training_10_clip_000013,avenue,training,10,13,209,240,32,0,0,0.0,19328.572819,4413.541448,2438.782726,199.090441,5160.708865,0,0.0,8.517476,194.725199,109.678748,53.198953,51.013276,9.268907,27.508816,0.31401,0.038647,0.144928,0.0,0.014493,0.0,0.0,0.0,0.0,0.0,0.149758,0.338164,120.827558,38.889162,36.52858,2.245405,28.937746,0,0.0,1312.440475,456.953098,351.39232,39.528471,363.944974,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,144.443497,124.509658,131.545403,0.0,49.0512,0.0,0.0,0.0,0.0,0.0,204.497412,290.604651,0.497045,0.42845,0.452661,0.0,0.16879,0.0,0.0,0.0,0.0,0.0,0.703696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,31.0,9.0,6.0,3.0,7.569964,507.733391,194.725199,164.564786,33.73966,2.607435,1.0,0.845113,0.173268,0.62692,122.077166
avenue_training_10_clip_000014,avenue,training,10,14,225,256,32,0,0,0.0,23461.938064,7100.33468,5896.836348,196.794763,5990.32825,0,0.0,18.361803,256.065536,177.02156,81.238714,70.097214,22.241637,38.952664,0.332031,0.066406,0.101562,0.0,0.011719,0.0,0.0,0.0,0.0,0.0,0.050781,0.4375,116.638197,35.587854,27.305794,3.299716,27.43479,0,0.0,1342.22297,678.240408,618.718434,83.333333,427.608438,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,265.221948,238.478593,307.67176,0.0,77.30823,0.0,0.0,0.0,0.0,0.0,346.826577,211.596284,0.764711,0.687602,0.887105,0.0,0.222902,0.0,0.0,0.0,0.0,0.0,1.0,0.610092,0.0,0.0,0.0,0.0,0.0,0.0,25,31.0,10.24,7.0,3.0,8.58035,683.204296,256.065536,200.034939,72.726213,2.668084,1.0,0.781186,0.284014,0.619615,158.66206
avenue_training_10_clip_000015,avenue,training,10,15,241,272,32,0,0,0.0,25139.847941,5775.416264,4042.579612,265.116245,5625.192217,0,0.0,3.072897,257.227413,134.418337,60.452327,57.829564,8.130102,30.558914,0.303333,0.063333,0.056667,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.12,0.436667,155.058359,33.907066,26.192202,0.124975,30.95469,0,0.0,1333.463535,626.966411,572.549125,79.056942,444.964053,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,296.886234,163.115292,382.581888,0.0,0.0,346.564285,0.0,0.0,0.0,98.490853,168.893384,264.231708,0.776007,0.426354,1.0,0.0,0.0,0.905856,0.0,0.0,0.0,0.257437,0.441457,0.690654,0.0,0.0,0.0,0.0,0.0,0.0,31,31.0,9.677419,8.0,3.0,8.200657,786.065841,257.227413,193.669102,64.306496,3.055918,1.0,0.75291,0.249999,0.74253,190.999104
avenue_training_10_clip_000016,avenue,training,10,16,257,288,32,0,0,0.0,17500.847194,5868.267212,5801.77302,808.678672,3630.580541,0,0.0,-1.682581,259.240689,169.508523,64.566735,64.339667,12.528808,32.577527,0.439863,0.0,0.075601,0.0,0.0,0.0,0.0,0.0,0.010309,0.0,0.151203,0.323024,108.618066,25.891067,10.717178,2.622406,29.077493,0,0.0,1370.447007,749.613501,766.650921,139.754249,369.882738,0.997976,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,248.325482,0.0,336.848439,0.0,0.0,0.0,0.0,0.0,95.646534,0.0,348.153079,215.696206,0.713265,0.0,0.96753,0.0,0.0,0.0,0.0,0.0,0.274726,0.0,1.0,0.619544,0.052632,0.002024,0.0,0.0,0.002024,0.010122,26,31.0,11.192308,8.0,3.0,8.185443,664.518542,259.240689,217.935115,95.646534,2.563327,1.0,0.840667,0.368949,0.549586,142.474957
avenue_training_10_clip_000017,avenue,training,10,17,273,304,32,0,0,0.0,21376.346547,4865.847148,4266.669354,155.692099,4332.319975,0,0.0,9.527417,203.471238,125.53256,55.363104,52.268459,0.0,26.692317,0.426778,0.079498,0.0,0.025105,0.016736,0.0,0.0,0.0,0.0,0.012552,0.058577,0.380753,117.861365,30.443915,19.124764,0.291699,29.849666,0,0.0,1360.147051,588.606949,433.833846,62.5,411.439592,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,197.816667,205.096631,0.0,174.144192,55.69061,0.0,0.0,0.0,0.0,369.047451,326.080125,172.19268,0.53602,0.555746,0.0,0.471875,0.150904,0.0,0.0,0.0,0.0,1.0,0.883572,0.466587,0.0,0.0,0.0,0.0,0.0,0.0,23,31.0,10.391304,9.0,3.0,7.927602,475.201054,203.471238,194.412328,54.31897,2.33547,1.0,0.955478,0.266961,0.517603,105.317358
avenue_training_10_clip_000018,avenue,training,10,18,289,320,32,0,0,0.0,17549.27959,4267.960196,3605.739413,0.0,3987.404508,0,0.0,19.57855,223.550077,173.610888,57.452387,52.781121,0.0,39.029677,0.284264,0.035533,0.101523,0.0,0.015228,0.015228,0.0,0.0,0.0,0.0,0.218274,0.329949,149.111518,39.261019,37.057394,1.621536,31.927408,0,0.0,1372.611562,510.295868,478.971782,45.069391,359.171879,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,210.140156,569.560316,277.73877,0.0,40.212365,63.737744,0.0,0.0,0.0,0.0,183.362012,177.432944,0.368952,1.0,0.487637,0.0,0.070602,0.111907,0.0,0.0,0.0,0.0,0.321936,0.311526,0.0,0.0,0.0,0.0,0.0,0.0,28,27.0,7.035714,4.5,3.0,6.038461,757.101421,223.550077,214.678809,40.212365,3.38672,1.0,0.960317,0.179881,0.662952,148.202909
avenue_training_10_clip_000019,avenue,training,10,19,305,336,32,0,0,0.0,32028.27323,7021.44336,7434.674962,141.031697,6904.870588,0,0.0,13.6402,268.421135,164.818503,64.569201,56.928428,7.125016,36.320902,0.328302,0.230189,0.090566,0.011321,0.0,0.0,0.0,0.037736,0.0,0.0,0.030189,0.271698,151.902601,43.647412,32.920495,0.355043,37.418106,0,0.0,1351.445985,670.353662,696.88464,45.069391,461.703274,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,260.141384,379.30145,385.863072,54.139235,0.0,0.0,0.0,106.207193,0.0,0.0,135.223429,209.056049,0.674181,0.982995,1.0,0.140307,0.0,0.0,0.0,0.275246,0.0,0.0,0.350444,0.541788,0.0,0.0,0.0,0.0,0.0,0.0,24,31.0,11.041667,6.0,3.0,9.706008,696.467164,268.421135,259.737322,36.51012,2.594681,1.0,0.967648,0.136018,0.604585,162.283353
avenue_training_10_clip_000020,avenue,training,10,20,321,352,32,0,0,0.0,14170.278113,5642.767316,5063.024463,625.0,4004.487942,0,0.0,-2.094189,255.961466,120.706858,62.684092,69.276779,0.0,30.39008,0.506329,0.129747,0.025316,0.0,0.025316,0.0,0.0,0.018987,0.0,0.015823,0.018987,0.259494,126.737109,34.45983,22.239522,0.036885,38.074464,0,0.0,1372.099213,702.365135,631.528404,62.5,416.627497,0.996914,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,323.787286,205.417189,184.885938,0.0,266.590237,0.0,0.0,160.505504,0.0,219.037087,206.711373,219.074006,1.0,0.63442,0.57101,0.0,0.82335,0.0,0.0,0.495713,0.0,0.676485,0.638417,0.676599,0.083333,0.003086,0.0,0.0,0.003086,0.015738,27,31.0,11.703704,8.0,3.0,8.717011,944.036723,255.961466,219.037087,46.601383,3.688199,1.0,0.855742,0.182064,0.702357,179.776257
avenue_training_10_clip_000021,avenue,training,10,21,337,368,32,0,0,0.0,15788.53877,6396.881666,6519.986052,304.97309,4042.825206,0,0.0,-0.380348,268.174937,113.967049,70.790929,78.315015,11.083173,25.363881,0.373016,0.063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079365,0.484127,50.299711,17.954661,16.044694,0.134123,13.927004,0,0.0,1358.422799,742.917247,672.129312,63.737744,442.067538,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,241.338809,349.154765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.197601,241.382501,0.668163,0.966659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.668284,0.0,0.0,0.0,0.0,0.0,0.0,21,31.0,12.0,9.0,3.0,8.766821,586.899802,268.174937,258.405306,57.638282,2.188496,1.0,0.96357,0.214928,0.547765,146.896966
avenue_training_10_clip_000022,avenue,training,10,22,353,384,32,0,0,0.0,16021.795532,6350.898131,6264.331285,195.60004,4407.821213,0,0.0,-14.815311,285.283185,171.38691,68.312261,62.819996,14.099484,37.167245,0.470032,0.0,0.015773,0.0,0.0,0.0,0.0,0.0,0.0347,0.044164,0.041009,0.394322,100.434065,31.634973,22.164569,0.38795,27.16342,0,0.0,1358.365286,756.135918,866.987691,67.31456,427.562835,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,290.182661,0.0,56.936666,0.0,0.0,0.0,0.0,0.0,48.282633,355.553323,294.451415,304.7724,0.816144,0.0,0.160135,0.0,0.0,0.0,0.0,0.0,0.135796,1.0,0.82815,0.857178,0.0,0.0,0.0,0.0,0.0,0.0,24,31.0,13.208333,9.0,3.0,9.613268,916.921881,285.283185,255.539482,48.282633,3.214076,1.0,0.89574,0.169245,0.644819,183.956027
avenue_training_10_clip_000023,avenue,training,10,23,369,400,32,0,0,0.0,31043.327869,7837.769549,6369.487923,261.788231,7264.48748,0,0.0,-1.775822,317.421738,163.228776,76.287112,66.127452,7.901257,38.500794,0.195373,0.097686,0.010283,0.007712,0.0,0.0,0.0,0.0,0.0,0.020566,0.156812,0.511568,109.240028,28.665733,21.383165,0.238077,23.996236,0,0.0,1347.799132,769.696074,860.350001,50.0,430.017061,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,273.897025,371.994958,75.7888,616.241055,0.0,0.0,0.0,0.0,0.0,741.037596,357.658673,221.338669,0.369613,0.501992,0.102274,0.831592,0.0,0.0,0.0,0.0,0.0,1.0,0.482646,0.298688,0.0,0.0,0.0,0.0,0.0,0.0,38,30.0,10.236842,6.0,3.0,9.015876,1227.043783,317.421738,274.503128,44.764235,3.865658,1.0,0.86479,0.141024,0.724384,229.935324
avenue_training_10_clip_000024,avenue,training,10,24,385,416,32,0,0,0.0,25463.927474,8722.267891,8197.737903,629.159796,5748.038599,0,0.0,0.128139,320.518078,177.682285,79.430479,75.382576,10.868525,41.858022,0.3125,0.034722,0.03125,0.0,0.0,0.0,0.0,0.0,0.020833,0.03125,0.017361,0.552083,113.545796,30.500487,19.223146,0.268031,30.837377,0,0.0,1338.959484,792.054231,820.060973,87.5,388.492287,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,262.944445,302.926058,413.088885,0.0,0.0,0.0,0.0,0.0,135.378986,561.790083,474.340043,304.555119,0.468048,0.539216,0.735308,0.0,0.0,0.0,0.0,0.0,0.240978,1.0,0.844337,0.542116,0.0,0.0,0.0,0.0,0.0,0.0,29,31.0,9.931034,6.0,3.0,8.638051,883.917046,320.518078,278.298942,67.522781,2.757776,1.0,0.868278,0.210668,0.578583,185.446245
avenue_training_10_clip_000025,avenue,training,10,25,401,432,32,0,0,0.0,17599.027432,7542.338662,6373.921941,109.071978,4587.051312,0,0.0,0.101648,282.867647,168.609369,76.705774,68.828176,12.528808,38.914787,0.340278,0.079861,0.0,0.010417,0.0,0.0,0.0,0.0,0.0,0.03125,0.09375,0.444444,110.198999,27.961998,16.490991,0.017055,25.550334,0,0.0,1366.164796,749.460494,680.64767,53.033009,393.347305,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,295.075789,451.437673,0.0,140.244306,0.0,0.0,0.0,0.0,0.0,307.416587,170.192177,247.607496,0.653636,1.0,0.0,0.310662,0.0,0.0,0.0,0.0,0.0,0.680972,0.377,0.548487,0.0,0.0,0.0,0.0,0.0,0.0,29,31.0,9.931034,7.0,3.0,7.610931,594.307398,282.867647,244.79376,43.661286,2.101009,1.0,0.8654,0.154352,0.503834,142.518425
avenue_training_10_clip_000026,avenue,training,10,26,417,448,32,0,0,0.0,14738.042324,6129.562498,5041.133669,170.220404,4221.845072,0,0.0,-3.672719,236.53838,153.434949,70.471121,63.871423,5.889337,32.581694,0.563739,0.028329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186969,0.220963,44.270182,18.675758,17.554194,0.700554,12.501267,0,0.0,1362.557338,657.48201,606.01177,51.53882,412.380694,0.996933,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,235.480978,388.489179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.965828,186.151464,0.606146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746394,0.479168,0.058824,0.003067,0.0,0.0,0.003067,0.012375,34,30.0,10.382353,8.0,3.0,7.120867,531.955276,236.53838,235.390899,35.736602,2.248917,1.0,0.995149,0.151082,0.503602,119.121103
avenue_training_10_clip_000027,avenue,training,10,27,433,464,32,0,0,0.0,19372.185422,8847.060849,8150.20879,1390.61205,3736.736346,0,0.0,-0.153324,348.379881,124.040902,74.933005,72.537313,18.813117,24.156994,0.506667,0.050667,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.021333,0.114667,0.282667,76.305349,24.997663,22.747039,0.375016,19.821311,0,0.0,1373.69256,1025.044575,1164.648552,233.519271,360.863193,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,347.312849,467.382006,333.257087,0.0,0.0,0.0,0.0,0.0,0.0,207.929114,271.283028,391.53917,0.743103,1.0,0.713029,0.0,0.0,0.0,0.0,0.0,0.0,0.44488,0.580431,0.837728,0.0,0.0,0.0,0.0,0.0,0.0,27,31.0,13.888889,13.0,3.0,9.326717,683.897111,348.379881,318.363924,64.751104,1.963079,1.0,0.913841,0.185863,0.407095,141.823586
avenue_training_10_clip_000028,avenue,training,10,28,449,480,32,0,0,0.0,22126.364174,6523.158911,6576.741376,138.523005,4334.3919,0,0.0,1.343491,294.531277,157.464069,72.072544,73.22879,21.588015,32.692103,0.480094,0.018735,0.0,0.007026,0.0,0.0,0.0,0.0,0.0,0.0,0.030445,0.4637,111.299747,22.513728,18.845675,1.797156,20.023876,0,0.0,1358.307771,767.018991,886.208023,45.069391,409.206078,0.998148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,286.516332,104.712755,0.0,268.952594,0.0,0.0,0.0,0.0,0.0,0.0,183.559723,356.414814,0.803884,0.293795,0.0,0.754606,0.0,0.0,0.0,0.0,0.0,0.0,0.515017,1.0,0.066667,0.001852,0.0,0.0,0.001852,0.010956,36,31.0,11.861111,8.5,3.0,9.481423,653.26254,294.531277,286.842296,42.298931,2.217973,1.0,0.973894,0.143614,0.519104,152.892305
avenue_training_10_clip_000029,avenue,training,10,29,465,496,32,0,0,0.0,31112.808434,6449.202119,7028.797358,107.233047,5741.271232,0,0.0,-3.204346,285.892941,146.672263,62.785778,61.50512,2.710034,32.981284,0.32598,0.068627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009804,0.068627,0.526961,66.807844,21.693944,15.263174,0.609434,18.831284,0,0.0,1346.291202,706.73123,738.241153,63.737744,452.737802,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,259.690926,318.266975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.762701,411.443716,227.352894,0.269455,0.330234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.426914,0.235901,0.0,0.0,0.0,0.0,0.0,0.0,39,31.0,10.461538,7.0,3.0,7.977038,963.762701,285.892941,276.07292,54.403567,3.371062,1.0,0.965651,0.190293,0.670832,191.786056
avenue_training_10_clip_000030,avenue,training,10,30,481,512,32,0,0,0.0,28209.796564,8122.471533,7340.090043,111.972229,5982.890697,0,0.0,-8.761214,299.131747,148.733834,72.156115,74.277165,15.24087,30.074328,0.392544,0.026316,0.0,0.0,0.0,0.0,0.0,0.0,0.006579,0.008772,0.107456,0.458333,105.167348,23.297452,15.931645,4.84885,21.207572,0,0.0,1362.729338,903.576434,1115.025224,63.737744,408.474634,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,266.41245,386.818409,0.0,0.0,0.0,0.0,0.0,0.0,661.824052,539.624772,347.27692,248.410806,0.402543,0.584473,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.81536,0.524727,0.375343,0.0,0.0,0.0,0.0,0.0,0.0,33,31.0,13.818182,12.0,3.0,9.2849,661.824052,299.131747,285.203917,58.419566,2.212483,1.0,0.953439,0.195297,0.482747,144.404949
avenue_training_10_clip_000031,avenue,training,10,31,497,528,32,0,0,0.0,31465.068977,9195.895727,8205.82242,234.83479,7362.811648,0,0.0,-4.702255,324.324455,151.15734,70.643301,75.584952,0.759846,33.599558,0.417526,0.030928,0.015464,0.0,0.0,0.0,0.0,0.0,0.0,0.030928,0.064433,0.440722,86.446268,27.199093,25.734796,1.186862,22.13756,0,0.0,1370.732012,856.75985,1012.761212,58.925565,436.05787,0.99537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,345.22251,290.607844,465.34157,0.0,0.0,0.0,0.0,0.0,0.0,416.057717,275.655411,299.430867,0.741869,0.624504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894091,0.592372,0.643465,0.166667,0.00463,0.0,0.0,0.00463,0.027389,36,30.0,10.777778,6.0,3.0,8.657402,719.469325,324.324455,312.737487,51.331652,2.218363,1.0,0.964274,0.158273,0.509521,165.250164
avenue_training_10_clip_000032,avenue,training,10,32,513,544,32,0,0,0.0,18874.686671,6279.927589,6154.120562,30.943598,4662.57513,0,0.0,-2.001157,270.531196,148.800758,63.167065,60.424654,7.815294,33.694541,0.375587,0.016432,0.00939,0.007042,0.0,0.0,0.0,0.0,0.0,0.016432,0.13615,0.438967,112.850224,24.140257,14.61146,1.425958,24.951427,0,0.0,1338.025598,741.42974,848.228757,53.033009,446.74948,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,246.58597,44.693691,442.217856,334.379251,0.0,0.0,0.0,0.0,0.0,618.113167,327.877127,213.051333,0.398933,0.072307,0.715432,0.540968,0.0,0.0,0.0,0.0,0.0,1.0,0.530448,0.34468,0.0,0.0,0.0,0.0,0.0,0.0,38,31.0,11.210526,8.0,3.0,9.08196,931.46563,270.531196,236.475121,44.693691,3.443099,1.0,0.874114,0.165207,0.639086,172.892702
